股票代码,股票简称,原始行业,映射行业,输出路径
688335,复洁科技,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/复洁科技.csv
688336,三生国健,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/三生国健.csv
688337,普源精电,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/普源精电.csv
688338,赛科希德,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/赛科希德.csv
688339,亿华通,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/亿华通.csv
688343,云天励飞,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/云天励飞.csv
688345,博力威,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/博力威.csv
688347,华虹宏力,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/华虹宏力.csv
688348,昱能科技,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/昱能科技.csv
688349,三一重能,风电设备,风电设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/风电设备/三一重能.csv
688350,富淼科技,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/富淼科技.csv
688351,XD微电生,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/XD微电生.csv
688352,颀中科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/颀中科技.csv
688353,华盛锂电,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/华盛锂电.csv
688355,明志科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/明志科技.csv
688356,键凯科技,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/键凯科技.csv
688357,建龙微纳,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/建龙微纳.csv
688358,祥生医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/祥生医疗.csv
688359,三孚新科,电子化学品Ⅱ,电子化学品,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子化学品/三孚新科.csv
688360,德马科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/德马科技.csv
688361,中科飞测,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/中科飞测.csv
688362,甬矽电子,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/甬矽电子.csv
688363,华熙生物,医疗美容,美容护理,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/美容护理/华熙生物.csv
688365,光云科技,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/光云科技.csv
688366,昊海生科,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/昊海生科.csv
688367,工大高科,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/工大高科.csv
688368,晶丰明源,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/晶丰明源.csv
688369,致远互联,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/致远互联.csv
688370,丛麟科技,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/丛麟科技.csv
688371,XD菲沃泰,电子化学品Ⅱ,电子化学品,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子化学品/XD菲沃泰.csv
688372,伟测科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/伟测科技.csv
688375,国博电子,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/国博电子.csv
688373,盟科药业,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/盟科药业.csv
688376,美埃科技,环保设备Ⅱ,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/美埃科技.csv
688377,迪威尔,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/迪威尔.csv
688378,奥来德,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/奥来德.csv
688379,华光新材,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/华光新材.csv
688380,中微半导,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/中微半导.csv
688381,帝奥微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/帝奥微.csv
688383,新益昌,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/新益昌.csv
688382,益方生物,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/益方生物.csv
688385,复旦微电,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/复旦微电.csv
688386,泛亚微透,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/泛亚微透.csv
688388,嘉元科技,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/嘉元科技.csv
688387,信科移动,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/信科移动.csv
688389,普门科技,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/普门科技.csv
688390,固德威,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/固德威.csv
688391,钜泉科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/钜泉科技.csv
688392,骄成超声,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/骄成超声.csv
688393,安必平,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/安必平.csv
688395,XD正弦电,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/XD正弦电.csv
688396,华润微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/华润微.csv
688398,赛特新材,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/赛特新材.csv
688399,硕世生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/硕世生物.csv
688400,凌云光,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/凌云光.csv
688401,路维光电,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/路维光电.csv
688403,汇成股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/汇成股份.csv
688408,中信博,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/中信博.csv
688409,富创精密,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/富创精密.csv
688410,山外山,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/山外山.csv
688411,海博思创,其他电源设备Ⅱ,电源设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电源设备/海博思创.csv
688416,恒烁股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/恒烁股份.csv
688418,震有科技,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/震有科技.csv
688419,耐科装备,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/耐科装备.csv
688420,美腾科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/美腾科技.csv
688425,铁建重工,工程机械,工程机械,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/工程机械/铁建重工.csv
688426,康为世纪,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/康为世纪.csv
688429,时创能源,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/时创能源.csv
688428,诺诚健华,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/诺诚健华.csv
688432,有研硅,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/有研硅.csv
688433,华曙高科,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/华曙高科.csv
688439,振华风光,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/振华风光.csv
688435,英方软件,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/英方软件.csv
688443,智翔金泰,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/智翔金泰.csv
688448,磁谷科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/磁谷科技.csv
688449,联芸科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/联芸科技.csv
688450,光格科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/光格科技.csv
688455,科捷智能,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/科捷智能.csv
688456,有研粉材,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/有研粉材.csv
688458,美芯晟,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/美芯晟.csv
688459,哈铁科技,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/哈铁科技.csv
688466,金科环境,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/金科环境.csv
688468,科美诊断,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/科美诊断.csv
688472,阿特斯,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/阿特斯.csv
688469,芯联集成,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/芯联集成.csv
688475,萤石网络,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/萤石网络.csv
688478,晶升股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/晶升股份.csv
688479,友车科技,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/友车科技.csv
688480,赛恩斯,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/赛恩斯.csv
688484,南芯科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/南芯科技.csv
688485,九州一轨,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/九州一轨.csv
688486,龙迅股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/龙迅股份.csv
688488,艾迪药业,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/艾迪药业.csv
688489,三未信安,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/三未信安.csv
688498,源杰科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/源杰科技.csv
688499,利元亨,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/利元亨.csv
688500,慧辰股份,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/慧辰股份.csv
688501,青达环保,环保设备Ⅱ,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/青达环保.csv
688502,茂莱光学,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/茂莱光学.csv
688503,聚和材料,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/聚和材料.csv
688505,复旦张江,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/复旦张江.csv
688507,索辰科技,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/索辰科技.csv
688506,百利天恒,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/百利天恒.csv
688508,芯朋微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/芯朋微.csv
688509,正元地信,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/正元地信.csv
688510,航亚科技,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/航亚科技.csv
688511,天微电子,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/天微电子.csv
688513,苑东生物,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/苑东生物.csv
688512,慧智微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/慧智微.csv
688516,奥特维,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/奥特维.csv
688515,裕太微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/裕太微.csv
688517,金冠电气,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/金冠电气.csv
688518,联赢激光,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/联赢激光.csv
688519,南亚新材,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/南亚新材.csv
688520,神州细胞,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/神州细胞.csv
688522,纳睿雷达,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/纳睿雷达.csv
688521,芯原股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/芯原股份.csv
688523,航天环宇,航天装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/航天环宇.csv
688525,佰维存储,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/佰维存储.csv
688526,科前生物,动物保健Ⅱ,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/科前生物.csv
688528,秦川物联,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/秦川物联.csv
688529,豪森智能,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/豪森智能.csv
688530,欧莱新材,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/欧莱新材.csv
688531,日联科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/日联科技.csv
688533,上声电子,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/上声电子.csv
